Step	Train Loss	Val Loss	Learning Rate
11298	0.3940	0.1340	0.000046
11299	0.3863	0.1340	0.000046
11300	0.4271	0.1355	0.000046
11301	0.4612	0.1355	0.000046
11302	0.3845	0.1355	0.000046
11303	0.4612	0.1355	0.000046
11304	0.3700	0.1355	0.000046
11305	0.4271	0.1355	0.000046
11306	0.4108	0.1355	0.000046
11307	0.4495	0.1355	0.000046
11308	0.4269	0.1355	0.000046
11309	0.4358	0.1355	0.000046
11310	0.3982	0.1355	0.000046
11311	0.4217	0.1355	0.000046
11312	0.3970	0.1355	0.000046
11313	0.3581	0.1355	0.000046
11314	0.4598	0.1355	0.000046
11315	0.4059	0.1355	0.000046
11316	0.4277	0.1355	0.000046
11317	0.3584	0.1355	0.000046
11318	0.3417	0.1355	0.000046
11319	0.3915	0.1355	0.000046
11320	0.4240	0.1355	0.000046
11321	0.4019	0.1355	0.000046
11322	0.3797	0.1355	0.000046
11323	0.3465	0.1355	0.000046
11324	0.3933	0.1355	0.000046
11325	0.3593	0.1355	0.000046
11326	0.4266	0.1355	0.000046
11327	0.4799	0.1355	0.000046
11328	0.3848	0.1355	0.000046
11329	0.3844	0.1355	0.000046
11330	0.3427	0.1355	0.000046
11331	0.4445	0.1355	0.000046
11332	0.3634	0.1355	0.000046
11333	0.4538	0.1355	0.000046
11334	0.4340	0.1355	0.000046
11335	0.4190	0.1355	0.000046
11336	0.4291	0.1355	0.000046
11337	0.3559	0.1355	0.000046
11338	0.4327	0.1355	0.000046
11339	0.4122	0.1355	0.000046
11340	0.4597	0.1355	0.000046
11341	0.4181	0.1355	0.000046
11342	0.3921	0.1355	0.000046
11343	0.4498	0.1355	0.000046
11344	0.4508	0.1355	0.000046
11345	0.3794	0.1355	0.000046
11346	0.4280	0.1355	0.000046
11347	0.3749	0.1355	0.000046
11348	0.4452	0.1355	0.000046
11349	0.4009	0.1355	0.000046
11350	0.4006	0.1355	0.000046
11351	0.3608	0.1355	0.000046
11352	0.4170	0.1355	0.000046
11353	0.3879	0.1355	0.000046
11354	0.3967	0.1355	0.000046
11355	0.3757	0.1355	0.000046
11356	0.4101	0.1355	0.000046
11357	0.3931	0.1355	0.000046
11358	0.3621	0.1355	0.000046
11359	0.4280	0.1355	0.000046
11360	0.3394	0.1355	0.000046
11361	0.3393	0.1355	0.000046
11362	0.4839	0.1355	0.000046
11363	0.4415	0.1355	0.000046
11364	0.3839	0.1355	0.000046
11365	0.4511	0.1355	0.000046
11366	0.4172	0.1355	0.000046
11367	0.4416	0.1355	0.000046
11368	0.3900	0.1355	0.000046
11369	0.3081	0.1355	0.000046
11370	0.4323	0.1355	0.000046
11371	0.4591	0.1355	0.000046
11372	0.4055	0.1355	0.000046
11373	0.3419	0.1355	0.000046
11374	0.4262	0.1355	0.000046
11375	0.3738	0.1355	0.000046
11376	0.4364	0.1355	0.000046
11377	0.3048	0.1355	0.000046
11378	0.3791	0.1355	0.000046
11379	0.4396	0.1355	0.000046
11380	0.4972	0.1355	0.000046
11381	0.3873	0.1355	0.000046
11382	0.4187	0.1355	0.000046
11383	0.3745	0.1355	0.000046
11384	0.3609	0.1355	0.000046
11385	0.4281	0.1355	0.000046
11386	0.3430	0.1355	0.000046
11387	0.4005	0.1355	0.000046
11388	0.4016	0.1355	0.000046
11389	0.4246	0.1355	0.000046
11390	0.3551	0.1355	0.000046
11391	0.4127	0.1355	0.000046
11392	0.4009	0.1355	0.000046
11393	0.3934	0.1355	0.000046
11394	0.4074	0.1355	0.000046
11395	0.4217	0.1355	0.000046
11396	0.3778	0.1355	0.000046
11397	0.3526	0.1355	0.000046
11398	0.3933	0.1355	0.000046
11399	0.3866	0.1355	0.000046
11400	0.4029	0.1333	0.000046
11401	0.3875	0.1333	0.000046
11402	0.3442	0.1333	0.000046
11403	0.3750	0.1333	0.000046
11404	0.3677	0.1333	0.000046
11405	0.4300	0.1333	0.000046
11406	0.4437	0.1333	0.000046
11407	0.3861	0.1333	0.000046
11408	0.4313	0.1333	0.000046
11409	0.4791	0.1333	0.000046
11410	0.3681	0.1333	0.000046
11411	0.3519	0.1333	0.000046
11412	0.3456	0.1333	0.000046
11413	0.3949	0.1333	0.000046
11414	0.3680	0.1333	0.000046
11415	0.4135	0.1333	0.000046
11416	0.3874	0.1333	0.000046
11417	0.4049	0.1333	0.000046
11418	0.3751	0.1333	0.000046
11419	0.4236	0.1333	0.000046
11420	0.3803	0.1333	0.000046
11421	0.3991	0.1333	0.000046
11422	0.3597	0.1333	0.000046
11423	0.3812	0.1333	0.000046
11424	0.4414	0.1333	0.000046
11425	0.3867	0.1333	0.000046
11426	0.4960	0.1333	0.000046
11427	0.4531	0.1333	0.000046
11428	0.4217	0.1333	0.000046
11429	0.4027	0.1333	0.000046
11430	0.4954	0.1333	0.000046
11431	0.4062	0.1333	0.000046
11432	0.4234	0.1333	0.000046
11433	0.3688	0.1333	0.000046
11434	0.3805	0.1333	0.000046
11435	0.4022	0.1333	0.000046
11436	0.4186	0.1333	0.000046
11437	0.3858	0.1333	0.000046
11438	0.3378	0.1333	0.000046
11439	0.4024	0.1333	0.000046
11440	0.3855	0.1333	0.000046
11441	0.4169	0.1333	0.000045
11442	0.3117	0.1333	0.000045
11443	0.2640	0.1333	0.000045
11444	0.4395	0.1333	0.000045
11445	0.4010	0.1333	0.000045
11446	0.4615	0.1333	0.000045
11447	0.4045	0.1333	0.000045
11448	0.3760	0.1333	0.000045
11449	0.4198	0.1333	0.000045
11450	0.4873	0.1333	0.000045
11451	0.3170	0.1333	0.000045
11452	0.4353	0.1333	0.000045
11453	0.4004	0.1333	0.000045
11454	0.3612	0.1333	0.000045
11455	0.4087	0.1333	0.000045
11456	0.3970	0.1333	0.000045
11457	0.3931	0.1333	0.000045
11458	0.2930	0.1333	0.000045
11459	0.4179	0.1333	0.000045
11460	0.4076	0.1333	0.000045
11461	0.4611	0.1333	0.000045
11462	0.3729	0.1333	0.000045
11463	0.4269	0.1333	0.000045
11464	0.4941	0.1333	0.000045
11465	0.3741	0.1333	0.000045
11466	0.4440	0.1333	0.000045
11467	0.4130	0.1333	0.000045
11468	0.3968	0.1333	0.000045
11469	0.4153	0.1333	0.000045
11470	0.4132	0.1333	0.000045
11471	0.3849	0.1333	0.000045
11472	0.3905	0.1333	0.000045
11473	0.3839	0.1333	0.000045
11474	0.4505	0.1333	0.000045
11475	0.3631	0.1333	0.000045
11476	0.4582	0.1333	0.000045
11477	0.4572	0.1333	0.000045
11478	0.3309	0.1333	0.000045
11479	0.4039	0.1333	0.000045
11480	0.4271	0.1333	0.000045
11481	0.3720	0.1333	0.000045
11482	0.3872	0.1333	0.000045
11483	0.3385	0.1333	0.000045
11484	0.4197	0.1333	0.000045
11485	0.3835	0.1333	0.000045
11486	0.3805	0.1333	0.000045
11487	0.3733	0.1333	0.000045
11488	0.4075	0.1333	0.000045
11489	0.4446	0.1333	0.000045
11490	0.3827	0.1333	0.000045
11491	0.5024	0.1333	0.000045
11492	0.3604	0.1333	0.000045
11493	0.3833	0.1333	0.000045
11494	0.4018	0.1333	0.000045
11495	0.3480	0.1333	0.000045
11496	0.3722	0.1333	0.000045
11497	0.3106	0.1333	0.000045
11498	0.3119	0.1333	0.000045
11499	0.2905	0.1333	0.000045
11500	0.4776	0.1231	0.000045
11501	0.3972	0.1231	0.000045
11502	0.3734	0.1231	0.000045
11503	0.4106	0.1231	0.000045
11504	0.4037	0.1231	0.000045
11505	0.3837	0.1231	0.000045
11506	0.3441	0.1231	0.000045
11507	0.3853	0.1231	0.000045
11508	0.3495	0.1231	0.000045
11509	0.3843	0.1231	0.000045
11510	0.3708	0.1231	0.000045
11511	0.3457	0.1231	0.000045
11512	0.3835	0.1231	0.000045
11513	0.3311	0.1231	0.000045
11514	0.4250	0.1231	0.000045
11515	0.3473	0.1231	0.000045
11516	0.3224	0.1231	0.000045
11517	0.3697	0.1231	0.000045
11518	0.4467	0.1231	0.000045
11519	0.4070	0.1231	0.000045
11520	0.3994	0.1231	0.000045
11521	0.3584	0.1231	0.000045
11522	0.4186	0.1231	0.000045
11523	0.3576	0.1231	0.000045
11524	0.3993	0.1231	0.000045
11525	0.3978	0.1231	0.000045
11526	0.4044	0.1231	0.000045
11527	0.3670	0.1231	0.000045
11528	0.3791	0.1231	0.000045
11529	0.3440	0.1231	0.000045
11530	0.3726	0.1231	0.000045
11531	0.4769	0.1231	0.000045
11532	0.4276	0.1231	0.000045
11533	0.4251	0.1231	0.000045
11534	0.4015	0.1231	0.000045
11535	0.3775	0.1231	0.000045
11536	0.3781	0.1231	0.000045
11537	0.3828	0.1231	0.000045
11538	0.3698	0.1231	0.000045
11539	0.3982	0.1231	0.000045
11540	0.3213	0.1231	0.000045
11541	0.3934	0.1231	0.000045
11542	0.4390	0.1231	0.000045
11543	0.3443	0.1231	0.000045
11544	0.4172	0.1231	0.000045
11545	0.3434	0.1231	0.000045
11546	0.4168	0.1231	0.000045
11547	0.4670	0.1231	0.000045
11548	0.3106	0.1231	0.000045
11549	0.4096	0.1231	0.000045
11550	0.3670	0.1231	0.000045
11551	0.3644	0.1231	0.000045
11552	0.4105	0.1231	0.000045
11553	0.3987	0.1231	0.000045
11554	0.4159	0.1231	0.000045
11555	0.3475	0.1231	0.000045
11556	0.3951	0.1231	0.000045
11557	0.3838	0.1231	0.000045
11558	0.3989	0.1231	0.000045
11559	0.4194	0.1231	0.000045
11560	0.4435	0.1231	0.000045
11561	0.3229	0.1231	0.000045
11562	0.4062	0.1231	0.000045
11563	0.3009	0.1231	0.000045
11564	0.3287	0.1231	0.000045
11565	0.4036	0.1231	0.000045
11566	0.3944	0.1231	0.000045
11567	0.3319	0.1231	0.000045
11568	0.3369	0.1231	0.000045
11569	0.3901	0.1231	0.000045
11570	0.3960	0.1231	0.000045
11571	0.3523	0.1231	0.000045
11572	0.4051	0.1231	0.000045
11573	0.4177	0.1231	0.000045
11574	0.3998	0.1231	0.000045
11575	0.4146	0.1231	0.000045
11576	0.4065	0.1231	0.000045
11577	0.3653	0.1231	0.000045
11578	0.3824	0.1231	0.000045
11579	0.3774	0.1231	0.000045
11580	0.4744	0.1231	0.000045
11581	0.3139	0.1231	0.000045
11582	0.3484	0.1231	0.000045
11583	0.4433	0.1231	0.000045
11584	0.4176	0.1231	0.000045
11585	0.4147	0.1231	0.000044
11586	0.3656	0.1231	0.000044
11587	0.3750	0.1231	0.000044
11588	0.3366	0.1231	0.000044
11589	0.3968	0.1231	0.000044
11590	0.3619	0.1231	0.000044
11591	0.3376	0.1231	0.000044
11592	0.4599	0.1231	0.000044
11593	0.3854	0.1231	0.000044
11594	0.3377	0.1231	0.000044
11595	0.4472	0.1231	0.000044
11596	0.3679	0.1231	0.000044
11597	0.4228	0.1231	0.000044
11598	0.3560	0.1231	0.000044
11599	0.3780	0.1231	0.000044
11600	0.3736	0.1335	0.000044
11601	0.4122	0.1335	0.000044
11602	0.3840	0.1335	0.000044
11603	0.3639	0.1335	0.000044
11604	0.4384	0.1335	0.000044
11605	0.3717	0.1335	0.000044
11606	0.3619	0.1335	0.000044
11607	0.4073	0.1335	0.000044
11608	0.3940	0.1335	0.000044
11609	0.3641	0.1335	0.000044
11610	0.3957	0.1335	0.000044
11611	0.3919	0.1335	0.000044
11612	0.4354	0.1335	0.000044
11613	0.3625	0.1335	0.000044
11614	0.5079	0.1335	0.000044
11615	0.3563	0.1335	0.000044
11616	0.3099	0.1335	0.000044
11617	0.4442	0.1335	0.000044
11618	0.3414	0.1335	0.000044
11619	0.4407	0.1335	0.000044
11620	0.3512	0.1335	0.000044
11621	0.4696	0.1335	0.000044
11622	0.3873	0.1335	0.000044
11623	0.4415	0.1335	0.000044
11624	0.3299	0.1335	0.000044
11625	0.3629	0.1335	0.000044
11626	0.3460	0.1335	0.000044
11627	0.3652	0.1335	0.000044
11628	0.4436	0.1335	0.000044
11629	0.3811	0.1335	0.000044
11630	0.3592	0.1335	0.000044
11631	0.3796	0.1335	0.000044
11632	0.3171	0.1335	0.000044
11633	0.3688	0.1335	0.000044
11634	0.3776	0.1335	0.000044
11635	0.4351	0.1335	0.000044
11636	0.4486	0.1335	0.000044
11637	0.2944	0.1335	0.000044
11638	0.3968	0.1335	0.000044
11639	0.3527	0.1335	0.000044
11640	0.3929	0.1335	0.000044
11641	0.2797	0.1335	0.000044
11642	0.4427	0.1335	0.000044
11643	0.3681	0.1335	0.000044
11644	0.4017	0.1335	0.000044
11645	0.4275	0.1335	0.000044
11646	0.3400	0.1335	0.000044
11647	0.4233	0.1335	0.000044
11648	0.3786	0.1335	0.000044
11649	0.3301	0.1335	0.000044
11650	0.2986	0.1335	0.000044
11651	0.3981	0.1335	0.000044
11652	0.4436	0.1335	0.000044
11653	0.4783	0.1335	0.000044
11654	0.4090	0.1335	0.000044
11655	0.4642	0.1335	0.000044
11656	0.4166	0.1335	0.000044
11657	0.4125	0.1335	0.000044
11658	0.3760	0.1335	0.000044
11659	0.3831	0.1335	0.000044
11660	0.4322	0.1335	0.000044
11661	0.3617	0.1335	0.000044
11662	0.3608	0.1335	0.000044
11663	0.3468	0.1335	0.000044
11664	0.3797	0.1335	0.000044
11665	0.4102	0.1335	0.000044
11666	0.3727	0.1335	0.000044
11667	0.3542	0.1335	0.000044
11668	0.3970	0.1335	0.000044
11669	0.3364	0.1335	0.000044
11670	0.4069	0.1335	0.000044
11671	0.3601	0.1335	0.000044
11672	0.4034	0.1335	0.000044
11673	0.3617	0.1335	0.000044
11674	0.3580	0.1335	0.000044
11675	0.3397	0.1335	0.000044
11676	0.4137	0.1335	0.000044
11677	0.4048	0.1335	0.000044
11678	0.3484	0.1335	0.000044
11679	0.3244	0.1335	0.000044
11680	0.3968	0.1335	0.000044
11681	0.3517	0.1335	0.000044
11682	0.3187	0.1335	0.000044
11683	0.3469	0.1335	0.000044
11684	0.3176	0.1335	0.000044
11685	0.3059	0.1335	0.000044
11686	0.4482	0.1335	0.000044
11687	0.4287	0.1335	0.000044
11688	0.4259	0.1335	0.000044
11689	0.3720	0.1335	0.000044
11690	0.3061	0.1335	0.000044
11691	0.3440	0.1335	0.000044
11692	0.3719	0.1335	0.000044
11693	0.3498	0.1335	0.000044
11694	0.3471	0.1335	0.000044
11695	0.3357	0.1335	0.000044
11696	0.4136	0.1335	0.000044
11697	0.4011	0.1335	0.000044
11698	0.4274	0.1335	0.000044
11699	0.4102	0.1335	0.000044
11700	0.3220	0.1193	0.000044
11701	0.3794	0.1193	0.000044
11702	0.3590	0.1193	0.000044
11703	0.3881	0.1193	0.000044
11704	0.3896	0.1193	0.000044
11705	0.3567	0.1193	0.000044
11706	0.4045	0.1193	0.000044
11707	0.3389	0.1193	0.000044
11708	0.3702	0.1193	0.000044
11709	0.3652	0.1193	0.000044
11710	0.3403	0.1193	0.000044
11711	0.3808	0.1193	0.000044
11712	0.3867	0.1193	0.000044
11713	0.3548	0.1193	0.000044
11714	0.3896	0.1193	0.000044
11715	0.4612	0.1193	0.000044
11716	0.4178	0.1193	0.000044
11717	0.3263	0.1193	0.000044
11718	0.3966	0.1193	0.000044
11719	0.3737	0.1193	0.000044
11720	0.3798	0.1193	0.000044
11721	0.4195	0.1193	0.000044
11722	0.3902	0.1193	0.000044
11723	0.3692	0.1193	0.000044
11724	0.3949	0.1193	0.000044
11725	0.4410	0.1193	0.000044
11726	0.3463	0.1193	0.000044
11727	0.3325	0.1193	0.000044
11728	0.3614	0.1193	0.000044
11729	0.3306	0.1193	0.000043
11730	0.4353	0.1193	0.000043
11731	0.3889	0.1193	0.000043
11732	0.4020	0.1193	0.000043
11733	0.3992	0.1193	0.000043
11734	0.3327	0.1193	0.000043
11735	0.3734	0.1193	0.000043
11736	0.3687	0.1193	0.000043
11737	0.3752	0.1193	0.000043
11738	0.3530	0.1193	0.000043
11739	0.3972	0.1193	0.000043
11740	0.3679	0.1193	0.000043
11741	0.3708	0.1193	0.000043
11742	0.3953	0.1193	0.000043
11743	0.3565	0.1193	0.000043
11744	0.3540	0.1193	0.000043
11745	0.3946	0.1193	0.000043
11746	0.3080	0.1193	0.000043
11747	0.3291	0.1193	0.000043
11748	0.3747	0.1193	0.000043
11749	0.3586	0.1193	0.000043
11750	0.4829	0.1193	0.000043
11751	0.3098	0.1193	0.000043
11752	0.3997	0.1193	0.000043
11753	0.2797	0.1193	0.000043
11754	0.4032	0.1193	0.000043
11755	0.3803	0.1193	0.000043
11756	0.3999	0.1193	0.000043
11757	0.3158	0.1193	0.000043
11758	0.4119	0.1193	0.000043
11759	0.4041	0.1193	0.000043
11760	0.4155	0.1193	0.000043
11761	0.3811	0.1193	0.000043
11762	0.3534	0.1193	0.000043
11763	0.3689	0.1193	0.000043
11764	0.4523	0.1193	0.000043
11765	0.4577	0.1193	0.000043
11766	0.3127	0.1193	0.000043
11767	0.4608	0.1193	0.000043
11768	0.4355	0.1193	0.000043
11769	0.3280	0.1193	0.000043
11770	0.3908	0.1193	0.000043
11771	0.4090	0.1193	0.000043
11772	0.4909	0.1193	0.000043
11773	0.3835	0.1193	0.000043
11774	0.3523	0.1193	0.000043
11775	0.3948	0.1193	0.000043
11776	0.3658	0.1193	0.000043
11777	0.3585	0.1193	0.000043
11778	0.3289	0.1193	0.000043
11779	0.3367	0.1193	0.000043
11780	0.4062	0.1193	0.000043
11781	0.3553	0.1193	0.000043
11782	0.3578	0.1193	0.000043
11783	0.3673	0.1193	0.000043
11784	0.3859	0.1193	0.000043
11785	0.2986	0.1193	0.000043
11786	0.3448	0.1193	0.000043
11787	0.4020	0.1193	0.000043
11788	0.3949	0.1193	0.000043
11789	0.3373	0.1193	0.000043
11790	0.3522	0.1193	0.000043
11791	0.3478	0.1193	0.000043
11792	0.3934	0.1193	0.000043
11793	0.3251	0.1193	0.000043
11794	0.4062	0.1193	0.000043
11795	0.3021	0.1193	0.000043
11796	0.3325	0.1193	0.000043
11797	0.3462	0.1193	0.000043
11798	0.3520	0.1193	0.000043
11799	0.3437	0.1193	0.000043
11800	0.3523	0.1115	0.000043
11801	0.3242	0.1115	0.000043
11802	0.4042	0.1115	0.000043
11803	0.3613	0.1115	0.000043
11804	0.2871	0.1115	0.000043
11805	0.3923	0.1115	0.000043
11806	0.4601	0.1115	0.000043
11807	0.3926	0.1115	0.000043
11808	0.3285	0.1115	0.000043
11809	0.3222	0.1115	0.000043
11810	0.3473	0.1115	0.000043
11811	0.3309	0.1115	0.000043
11812	0.3421	0.1115	0.000043
11813	0.3952	0.1115	0.000043
11814	0.3752	0.1115	0.000043
11815	0.3834	0.1115	0.000043
11816	0.3727	0.1115	0.000043
11817	0.3531	0.1115	0.000043
11818	0.3232	0.1115	0.000043
11819	0.4516	0.1115	0.000043
11820	0.3717	0.1115	0.000043
11821	0.4018	0.1115	0.000043
11822	0.3333	0.1115	0.000043
11823	0.4576	0.1115	0.000043
11824	0.3491	0.1115	0.000043
11825	0.3323	0.1115	0.000043
11826	0.3989	0.1115	0.000043
11827	0.3556	0.1115	0.000043
11828	0.3743	0.1115	0.000043
11829	0.3898	0.1115	0.000043
11830	0.3650	0.1115	0.000043
11831	0.3539	0.1115	0.000043
11832	0.4026	0.1115	0.000043
11833	0.3514	0.1115	0.000043
11834	0.3853	0.1115	0.000043
11835	0.3285	0.1115	0.000043
11836	0.3531	0.1115	0.000043
11837	0.4156	0.1115	0.000043
11838	0.3630	0.1115	0.000043
11839	0.4423	0.1115	0.000043
11840	0.4061	0.1115	0.000043
11841	0.3764	0.1115	0.000043
11842	0.3501	0.1115	0.000043
11843	0.3764	0.1115	0.000043
11844	0.3996	0.1115	0.000043
11845	0.3560	0.1115	0.000043
11846	0.4012	0.1115	0.000043
11847	0.3967	0.1115	0.000043
11848	0.3628	0.1115	0.000043
11849	0.3260	0.1115	0.000043
11850	0.3831	0.1115	0.000043
11851	0.4430	0.1115	0.000043
11852	0.3456	0.1115	0.000043
11853	0.3789	0.1115	0.000043
11854	0.3441	0.1115	0.000043
11855	0.3874	0.1115	0.000043
11856	0.3474	0.1115	0.000043
11857	0.4341	0.1115	0.000043
11858	0.3895	0.1115	0.000043
11859	0.3626	0.1115	0.000043
11860	0.4110	0.1115	0.000043
11861	0.3679	0.1115	0.000043
11862	0.3821	0.1115	0.000043
11863	0.3069	0.1115	0.000043
11864	0.3440	0.1115	0.000043
11865	0.3820	0.1115	0.000043
11866	0.3669	0.1115	0.000043
11867	0.4403	0.1115	0.000043
11868	0.3571	0.1115	0.000043
11869	0.4149	0.1115	0.000043
11870	0.3051	0.1115	0.000043
11871	0.3391	0.1115	0.000043
11872	0.3820	0.1115	0.000043
11873	0.3814	0.1115	0.000043
11874	0.3273	0.1115	0.000043
11875	0.4215	0.1115	0.000042
11876	0.4231	0.1115	0.000042
11877	0.3545	0.1115	0.000042
11878	0.3946	0.1115	0.000042
11879	0.4650	0.1115	0.000042
11880	0.3040	0.1115	0.000042
11881	0.3690	0.1115	0.000042
11882	0.3774	0.1115	0.000042
11883	0.3695	0.1115	0.000042
11884	0.3927	0.1115	0.000042
11885	0.2920	0.1115	0.000042
11886	0.2899	0.1115	0.000042
11887	0.3783	0.1115	0.000042
11888	0.3365	0.1115	0.000042
11889	0.3880	0.1115	0.000042
11890	0.3553	0.1115	0.000042
11891	0.3654	0.1115	0.000042
11892	0.4099	0.1115	0.000042
11893	0.3198	0.1115	0.000042
11894	0.3307	0.1115	0.000042
11895	0.3458	0.1115	0.000042
11896	0.3382	0.1115	0.000042
11897	0.4212	0.1115	0.000042
11898	0.3596	0.1115	0.000042
11899	0.4261	0.1115	0.000042
11900	0.3509	0.1214	0.000042
11901	0.3637	0.1214	0.000042
11902	0.4119	0.1214	0.000042
11903	0.3554	0.1214	0.000042
11904	0.3191	0.1214	0.000042
11905	0.3623	0.1214	0.000042
11906	0.3427	0.1214	0.000042
11907	0.4167	0.1214	0.000042
11908	0.4019	0.1214	0.000042
11909	0.3298	0.1214	0.000042
11910	0.4129	0.1214	0.000042
11911	0.3388	0.1214	0.000042
11912	0.4364	0.1214	0.000042
11913	0.4011	0.1214	0.000042
11914	0.3586	0.1214	0.000042
11915	0.3522	0.1214	0.000042
11916	0.3728	0.1214	0.000042
11917	0.3712	0.1214	0.000042
11918	0.3952	0.1214	0.000042
11919	0.3913	0.1214	0.000042
11920	0.3688	0.1214	0.000042
11921	0.3847	0.1214	0.000042
11922	0.4260	0.1214	0.000042
11923	0.4039	0.1214	0.000042
11924	0.2964	0.1214	0.000042
11925	0.3890	0.1214	0.000042
11926	0.4775	0.1214	0.000042
11927	0.3207	0.1214	0.000042
11928	0.3231	0.1214	0.000042
11929	0.3974	0.1214	0.000042
11930	0.3079	0.1214	0.000042
11931	0.3340	0.1214	0.000042
11932	0.3763	0.1214	0.000042
11933	0.3836	0.1214	0.000042
11934	0.3593	0.1214	0.000042
11935	0.4145	0.1214	0.000042
11936	0.4131	0.1214	0.000042
11937	0.4204	0.1214	0.000042
11938	0.3591	0.1214	0.000042
11939	0.3878	0.1214	0.000042
11940	0.3967	0.1214	0.000042
11941	0.4059	0.1214	0.000042
11942	0.3869	0.1214	0.000042
11943	0.4507	0.1214	0.000042
11944	0.4197	0.1214	0.000042
11945	0.3327	0.1214	0.000042
11946	0.3640	0.1214	0.000042
11947	0.3838	0.1214	0.000042
11948	0.3512	0.1214	0.000042
11949	0.3758	0.1214	0.000042
11950	0.3994	0.1214	0.000042
11951	0.3837	0.1214	0.000042
11952	0.3434	0.1214	0.000042
11953	0.3567	0.1214	0.000042
11954	0.3871	0.1214	0.000042
11955	0.3373	0.1214	0.000042
11956	0.3454	0.1214	0.000042
11957	0.3075	0.1214	0.000042
11958	0.3877	0.1214	0.000042
11959	0.3574	0.1214	0.000042
11960	0.3810	0.1214	0.000042
11961	0.3498	0.1214	0.000042
11962	0.3946	0.1214	0.000042
11963	0.3127	0.1214	0.000042
11964	0.3479	0.1214	0.000042
11965	0.3572	0.1214	0.000042
11966	0.3409	0.1214	0.000042
11967	0.3978	0.1214	0.000042
11968	0.3344	0.1214	0.000042
11969	0.4044	0.1214	0.000042
11970	0.3968	0.1214	0.000042
11971	0.3153	0.1214	0.000042
11972	0.4029	0.1214	0.000042
11973	0.4171	0.1214	0.000042
11974	0.4049	0.1214	0.000042
11975	0.3678	0.1214	0.000042
11976	0.3727	0.1214	0.000042
11977	0.3783	0.1214	0.000042
11978	0.3606	0.1214	0.000042
11979	0.3108	0.1214	0.000042
11980	0.3266	0.1214	0.000042
11981	0.3850	0.1214	0.000042
11982	0.3791	0.1214	0.000042
11983	0.3635	0.1214	0.000042
11984	0.3538	0.1214	0.000042
11985	0.4333	0.1214	0.000042
11986	0.3638	0.1214	0.000042
11987	0.3062	0.1214	0.000042
11988	0.4237	0.1214	0.000042
11989	0.3641	0.1214	0.000042
11990	0.3509	0.1214	0.000042
11991	0.3386	0.1214	0.000042
11992	0.3220	0.1214	0.000042
11993	0.3534	0.1214	0.000042
11994	0.3320	0.1214	0.000042
11995	0.3408	0.1214	0.000042
11996	0.3682	0.1214	0.000042
11997	0.3689	0.1214	0.000042
11998	0.3408	0.1214	0.000042
11999	0.3925	0.1214	0.000042
12000	0.4208	0.1140	0.000042
12001	0.3667	0.1140	0.000042
12002	0.3668	0.1140	0.000042
12003	0.3174	0.1140	0.000042
12004	0.3649	0.1140	0.000042
12005	0.3841	0.1140	0.000042
12006	0.3683	0.1140	0.000042
12007	0.4703	0.1140	0.000042
12008	0.3411	0.1140	0.000042
12009	0.4441	0.1140	0.000042
12010	0.3858	0.1140	0.000042
12011	0.3655	0.1140	0.000042
12012	0.3188	0.1140	0.000042
12013	0.2923	0.1140	0.000042
12014	0.3426	0.1140	0.000042
12015	0.3574	0.1140	0.000042
12016	0.3703	0.1140	0.000042
12017	0.3585	0.1140	0.000042
12018	0.3355	0.1140	0.000042
12019	0.3206	0.1140	0.000042
12020	0.3024	0.1140	0.000042
12021	0.2985	0.1140	0.000041
12022	0.4772	0.1140	0.000041
12023	0.4215	0.1140	0.000041
12024	0.3171	0.1140	0.000041
12025	0.3602	0.1140	0.000041
12026	0.3792	0.1140	0.000041
12027	0.4164	0.1140	0.000041
12028	0.3560	0.1140	0.000041
12029	0.4212	0.1140	0.000041
12030	0.4079	0.1140	0.000041
12031	0.3988	0.1140	0.000041
12032	0.3375	0.1140	0.000041
12033	0.3496	0.1140	0.000041
12034	0.3952	0.1140	0.000041
12035	0.3690	0.1140	0.000041
12036	0.3745	0.1140	0.000041
12037	0.3366	0.1140	0.000041
12038	0.3603	0.1140	0.000041
12039	0.3463	0.1140	0.000041
12040	0.3760	0.1140	0.000041
12041	0.4001	0.1140	0.000041
12042	0.3305	0.1140	0.000041
12043	0.3503	0.1140	0.000041
12044	0.3944	0.1140	0.000041
12045	0.3612	0.1140	0.000041
12046	0.3750	0.1140	0.000041
12047	0.4222	0.1140	0.000041
12048	0.3861	0.1140	0.000041
12049	0.3063	0.1140	0.000041
12050	0.3188	0.1140	0.000041
12051	0.3408	0.1140	0.000041
12052	0.3671	0.1140	0.000041
12053	0.3004	0.1140	0.000041
12054	0.3136	0.1140	0.000041
12055	0.3676	0.1140	0.000041
12056	0.3714	0.1140	0.000041
12057	0.3745	0.1140	0.000041
12058	0.2992	0.1140	0.000041
12059	0.3641	0.1140	0.000041
12060	0.3588	0.1140	0.000041
12061	0.3713	0.1140	0.000041
12062	0.4112	0.1140	0.000041
12063	0.4031	0.1140	0.000041
12064	0.3742	0.1140	0.000041
12065	0.3426	0.1140	0.000041
12066	0.2623	0.1140	0.000041
12067	0.3234	0.1140	0.000041
12068	0.3455	0.1140	0.000041
12069	0.3759	0.1140	0.000041
12070	0.4110	0.1140	0.000041
12071	0.3696	0.1140	0.000041
12072	0.3808	0.1140	0.000041
12073	0.3074	0.1140	0.000041
